subj,block,ttype,mag,amp,dur
c_P04,2,CONTROL,0.802260,154.725017,0.036000
c_P04,2,CONTROL,0.170169,28.337715,0.018000
c_P04,2,CONTROL,0.165874,33.730350,0.012000
c_P04,2,CONTROL,0.128234,20.169887,0.008000
c_P04,2,CONTROL,0.727606,185.672100,0.010000
c_P04,2,CONTROL,0.344173,97.708525,0.038000
c_P04,2,CONTROL,0.151860,23.643563,0.008000
c_P04,2,CONTROL,0.139676,26.430012,0.008000
c_P04,2,CONTROL,0.185975,34.597827,0.012000
c_P04,2,CONTROL,0.154401,22.948828,0.014000
c_P04,2,CONTROL,0.631571,163.598611,0.028000
c_P04,2,CONTROL,0.730620,135.259362,0.020000
c_P04,2,CONTROL,0.827100,168.111083,0.010000
c_P04,2,CONTROL,0.398301,78.410595,0.024000
c_P04,2,CONTROL,0.523189,70.933928,0.018000
c_P04,2,CONTROL,0.462676,93.010810,0.012000
c_P04,2,CONTROL,0.330890,50.069667,0.008000
c_P04,2,CONTROL,0.569799,119.780686,0.014000
c_P04,2,CONTROL,0.282721,37.902500,0.008000
c_P04,2,CONTROL,0.381160,60.498909,0.012000
c_P04,2,CONTROL,0.505827,103.972529,0.010000
c_P04,2,CONTROL,0.359764,47.286997,0.012000
c_P04,2,CONTROL,0.295970,39.976681,0.010000
c_P04,2,CONTROL,0.396802,75.800296,0.020000
c_P04,2,CONTROL,0.628601,124.647245,0.020000
c_P04,2,CONTROL,0.407606,71.974964,0.018000
c_P04,2,CONTROL,0.555900,104.660136,0.024000
c_P04,2,CONTROL,0.824669,186.714655,0.020000
c_P04,2,CONTROL,0.253368,43.461601,0.008000
c_P04,2,CONTROL,0.690735,138.385602,0.020000
c_P04,2,CONTROL,0.309971,64.844999,0.010000
c_P04,2,CONTROL,0.436554,81.715186,0.012000
c_P04,2,CONTROL,0.464587,84.151899,0.016000
c_P04,2,CONTROL,0.362233,67.802470,0.016000
c_P04,2,CONTROL,0.514540,101.529184,0.014000
c_P04,2,CONTROL,0.439065,76.321021,0.014000
c_P04,2,CONTROL,0.555625,105.881806,0.016000
c_P04,2,CONTROL,0.409754,81.368037,0.016000
c_P04,2,CONTROL,0.314118,55.638752,0.014000
c_P04,2,CONTROL,0.410561,78.403919,0.012000
c_P04,2,CONTROL,0.384620,60.151755,0.018000
c_P04,2,CONTROL,0.490808,96.836076,0.016000
c_P04,2,CONTROL,0.321521,61.193216,0.010000
c_P04,2,CONTROL,0.285692,47.987985,0.010000
c_P04,2,CONTROL,0.398890,73.363568,0.016000
c_P04,2,CONTROL,0.465863,89.526002,0.020000
c_P04,2,CONTROL,0.679246,107.270368,0.016000
c_P04,2,CONTROL,0.252727,32.339214,0.010000
c_P04,2,CONTROL,0.391686,69.364653,0.012000
c_P04,2,CONTROL,0.380932,62.762499,0.012000
c_P04,2,CONTROL,0.676021,134.907644,0.016000
c_P04,2,CONTROL,0.344747,57.541425,0.016000
c_P04,2,CONTROL,0.394382,74.418371,0.014000
c_P04,2,CONTROL,0.267230,45.898372,0.016000
c_P04,2,CONTROL,0.256804,55.812329,0.008000
c_P04,2,CONTROL,0.344844,56.159484,0.018000
c_P04,2,CONTROL,0.345316,54.944443,0.016000
c_P04,2,CONTROL,0.219970,38.073992,0.006000
c_P04,2,CONTROL,0.515082,99.786795,0.020000
c_P04,2,CONTROL,0.591226,126.910285,0.006000
c_P04,2,CONTROL,0.504052,90.226970,0.010000
c_P04,2,CONTROL,0.750986,192.628687,0.030000
c_P04,2,CONTROL,1.466847,203.401516,0.008000
c_P04,2,CONTROL,0.398274,94.753211,0.006000
c_P04,2,CONTROL,0.801210,117.344058,0.032000
c_P04,2,CONTROL,0.723728,106.401682,0.020000
c_P04,2,CONTROL,0.547730,92.323196,0.028000
c_P04,2,CONTROL,0.194903,35.637214,0.006000
c_P04,2,CONTROL,0.783776,171.415313,0.022000
c_P04,2,CONTROL,0.116880,18.779998,0.008000
c_P04,2,CONTROL,0.540859,98.398223,0.012000
c_P04,2,CONTROL,0.561753,112.484134,0.030000
c_P04,2,CONTROL,0.352381,60.332008,0.014000
c_P04,2,CONTROL,0.394692,71.981640,0.006000
c_P04,2,CONTROL,0.253322,37.379677,0.010000
c_P04,2,CONTROL,0.210532,40.857925,0.008000
c_P04,2,CONTROL,0.773022,169.506204,0.012000
c_P04,2,CONTROL,0.600935,176.803421,0.046000
c_P04,2,CONTROL,0.398298,83.277353,0.006000
c_P04,2,CONTROL,0.888356,156.290807,0.012000
c_P04,2,CONTROL,0.200628,30.777003,0.008000
c_P04,2,CONTROL,0.944483,185.844817,0.042000
c_P04,2,CONTROL,0.661043,132.130607,0.016000
c_P04,2,CONTROL,0.595357,92.316103,0.012000
c_P04,2,CONTROL,0.446441,111.616288,0.006000
c_P00,4,CONTROL,0.380151,70.933511,0.028000
c_P00,4,CONTROL,0.407788,90.059238,0.028000
c_P00,4,CONTROL,0.164259,21.737527,0.010000
c_P00,4,CONTROL,0.159181,25.389371,0.006000
c_P00,4,CONTROL,0.335338,40.533673,0.016000
c_P00,4,CONTROL,0.412932,85.710725,0.014000
c_P00,4,CONTROL,0.464945,85.361491,0.028000
c_P00,4,CONTROL,0.219275,41.378661,0.010000
c_P00,4,CONTROL,0.199552,39.119219,0.010000
c_P00,4,CONTROL,0.314081,67.456570,0.018000
c_P00,4,CONTROL,0.316879,66.938345,0.028000
c_P00,4,CONTROL,0.369024,69.191077,0.026000
c_P00,4,CONTROL,0.280750,68.496774,0.028000
c_P00,4,CONTROL,0.355602,56.499962,0.020000
c_P00,4,CONTROL,0.439234,85.540489,0.026000
c_P00,4,CONTROL,0.382392,89.541023,0.026000
c_P00,4,CONTROL,0.324938,68.846012,0.016000
c_P00,4,CONTROL,0.348522,54.076556,0.022000
c_P00,4,CONTROL,0.108431,29.041211,0.006000
c_P00,4,CONTROL,0.285473,48.161980,0.014000
c_P00,4,CONTROL,0.347600,62.588505,0.012000
c_P00,4,CONTROL,0.445716,81.538691,0.012000
c_P00,4,CONTROL,0.285358,50.587897,0.024000
c_P00,4,CONTROL,0.105436,27.125164,0.006000
c_P00,4,CONTROL,0.367575,68.500529,0.014000
c_P00,4,CONTROL,0.142082,18.432839,0.008000
c_P00,4,CONTROL,0.548767,91.622229,0.014000
c_P00,4,CONTROL,0.305099,77.190147,0.008000
c_P00,4,CONTROL,0.520510,93.014566,0.014000
c_P00,4,CONTROL,0.384314,83.799327,0.024000
c_P00,4,CONTROL,0.457413,75.800713,0.012000
c_P00,4,CONTROL,0.398418,90.926686,0.026000
c_P00,4,CONTROL,0.477369,75.278737,0.016000
c_P00,4,CONTROL,0.391919,64.151945,0.016000
c_P00,4,CONTROL,0.412220,58.242409,0.014000
c_P00,4,CONTROL,0.244877,60.501830,0.026000
c_P00,4,CONTROL,0.437049,73.016417,0.014000
c_P00,4,CONTROL,0.542875,85.710725,0.014000
c_P00,4,CONTROL,0.405331,78.756075,0.014000
c_P00,4,CONTROL,0.399958,81.884170,0.016000
c_P00,4,CONTROL,0.326282,69.195250,0.022000
c_P00,4,CONTROL,0.385173,69.199005,0.018000
c_P00,4,CONTROL,0.354908,71.283166,0.014000
c_P00,4,CONTROL,0.457673,99.965374,0.028000
c_P00,4,CONTROL,0.272369,49.374939,0.012000
c_P00,4,CONTROL,0.502324,98.226737,0.012000
c_P00,4,CONTROL,0.374390,73.363568,0.024000
c_P00,4,CONTROL,0.334911,61.366793,0.022000
c_P00,4,CONTROL,0.370353,59.631025,0.014000
c_P00,4,CONTROL,0.204543,40.156935,0.006000
c_P00,4,CONTROL,0.217525,36.163792,0.008000
c_P00,4,CONTROL,0.119109,13.038517,0.006000
c_P00,4,CONTROL,0.344579,51.984863,0.012000
c_P00,4,CONTROL,0.388357,55.465175,0.012000
c_P00,4,CONTROL,0.347310,61.718536,0.012000
c_P00,4,CONTROL,0.316419,49.897341,0.014000
c_P00,4,CONTROL,0.357911,64.850423,0.014000
c_P00,4,CONTROL,0.468576,93.532780,0.012000
c_P00,4,CONTROL,0.283162,66.066709,0.006000
c_P00,4,CONTROL,0.410599,79.972766,0.014000
c_P00,4,CONTROL,0.358985,69.371329,0.012000
c_P00,4,CONTROL,0.330004,89.018634,0.008000
c_P00,4,CONTROL,0.316297,75.458988,0.024000
c_P00,4,CONTROL,0.135648,17.558265,0.006000
c_P00,4,CONTROL,0.144250,22.431845,0.006000
c_P00,4,CONTROL,0.346928,72.150626,0.030000
c_P00,4,CONTROL,0.496584,79.625617,0.016000
c_P00,4,CONTROL,0.138306,24.342053,0.008000
c_P00,4,CONTROL,0.449712,102.744182,0.026000
c_P00,4,CONTROL,0.369369,76.499186,0.030000
c_P00,4,CONTROL,0.200272,34.942898,0.008000
c_P00,4,CONTROL,0.311329,64.317594,0.026000
c_P00,4,CONTROL,0.276771,53.374318,0.026000
c_P00,4,CONTROL,0.327999,87.971353,0.024000
c_P00,4,CONTROL,0.311547,60.859415,0.012000
c_P00,4,CONTROL,0.284499,54.423711,0.014000
c_P00,4,CONTROL,0.302859,59.112380,0.016000
c_P00,4,CONTROL,0.498006,96.146378,0.014000
c_P00,4,CONTROL,0.460715,82.755379,0.014000
c_P00,4,CONTROL,0.370258,50.069667,0.014000
c_P00,4,CONTROL,0.117949,20.515794,0.006000
c_P00,4,CONTROL,0.261680,59.807105,0.026000
c_P00,4,CONTROL,0.383855,81.542446,0.012000
c_P00,4,CONTROL,0.169818,29.555273,0.012000
c_P00,4,CONTROL,0.113669,18.085680,0.006000
c_P00,4,CONTROL,0.263737,47.113419,0.022000
c_P00,4,CONTROL,0.158827,17.383434,0.006000
c_P00,4,CONTROL,0.393519,73.710718,0.008000
c_P00,4,CONTROL,0.328289,49.378694,0.014000
c_P00,4,CONTROL,0.258832,50.940894,0.010000
c_P00,4,CONTROL,0.316299,63.979203,0.008000
c_P00,4,CONTROL,0.270313,51.635622,0.036000
c_P00,4,CONTROL,0.292329,63.629964,0.026000
c_P00,4,CONTROL,0.379534,63.802706,0.016000
c_P00,4,CONTROL,0.397519,93.360042,0.028000
c_P00,4,CONTROL,0.396555,85.188752,0.016000
c_P00,4,CONTROL,0.401625,70.584690,0.014000
c_P18,4,EASY,0.272455,56.159484,0.014000
c_P18,4,EASY,0.225928,42.593710,0.016000
c_P18,4,EASY,0.239883,40.851249,0.018000
c_P18,4,EASY,0.145743,21.904430,0.008000
c_P18,4,EASY,0.150879,22.251589,0.014000
c_P18,4,EASY,0.211677,32.333373,0.006000
c_P18,4,EASY,0.969900,174.021136,0.020000
c_P18,4,EASY,0.315747,50.764395,0.010000
c_P18,4,EASY,0.686830,197.664490,0.028000
c_P18,4,EASY,0.161255,35.641803,0.006000
c_P18,4,EASY,0.151373,23.816308,0.006000
c_P18,4,EASY,0.168853,25.382695,0.008000
c_P18,4,EASY,0.163604,26.424171,0.008000
c_P18,4,EASY,0.187351,30.242913,0.010000
c_P18,4,EASY,0.221808,39.983357,0.010000
c_P18,4,EASY,0.187346,34.769319,0.014000
c_P18,4,EASY,0.177916,32.859951,0.010000
c_P18,4,EASY,0.252465,44.856903,0.016000
c_P18,4,EASY,0.150450,19.474317,0.006000
c_P18,4,EASY,0.190587,31.117485,0.016000
c_P18,4,EASY,0.191499,33.380688,0.014000
c_P18,4,EASY,0.208095,35.463635,0.016000
c_P18,4,EASY,0.154434,24.861957,0.018000
c_P18,4,EASY,0.215589,35.810792,0.010000
c_P18,4,EASY,0.225273,37.900413,0.012000
c_P18,4,EASY,0.152641,25.556274,0.008000
c_P18,4,EASY,0.192186,30.777003,0.020000
c_P18,4,EASY,0.205277,32.853275,0.014000
c_P18,4,EASY,0.166328,26.077012,0.014000
c_P18,4,EASY,0.147691,20.696050,0.006000
c_P18,4,EASY,0.199397,30.590071,0.014000
c_P18,4,EASY,0.212324,35.637214,0.010000
c_P18,4,EASY,0.170473,27.819481,0.010000
c_P18,4,EASY,0.173650,29.381694,0.012000
c_P18,4,EASY,0.186474,25.729853,0.016000
c_P18,4,EASY,0.162975,25.035536,0.008000
c_P18,4,EASY,0.146522,26.430847,0.008000
c_P18,4,EASY,0.162936,23.473321,0.010000
c_P18,4,EASY,0.135692,21.730851,0.006000
c_P18,4,EASY,0.144311,19.300737,0.006000
c_P18,4,EASY,0.176982,23.299742,0.012000
c_P18,4,EASY,0.155709,25.556274,0.008000
c_P18,4,EASY,0.155852,29.728852,0.008000
c_P18,4,EASY,0.242542,40.337190,0.014000
c_P18,4,EASY,0.290150,55.812329,0.014000
c_P18,4,EASY,0.210822,38.247571,0.014000
c_P18,4,EASY,0.205769,34.248583,0.014000
c_P18,4,EASY,0.195554,32.686372,0.014000
c_P18,4,EASY,0.225317,35.290056,0.016000
c_P18,4,EASY,0.229891,39.462621,0.012000
c_P18,4,EASY,0.142758,19.127158,0.010000
c_P18,4,EASY,0.235812,37.025844,0.014000
c_P18,4,EASY,0.160485,22.605424,0.014000
c_P18,4,EASY,0.201929,32.164383,0.008000
c_P18,4,EASY,0.199769,26.944908,0.010000
c_P18,4,EASY,0.153747,15.993962,0.008000
c_P18,4,EASY,0.267918,45.377638,0.016000
c_P18,4,EASY,0.210107,37.379677,0.012000
c_P18,4,EASY,0.222969,36.678686,0.012000
c_P18,4,EASY,0.200353,32.686372,0.008000
c_P18,4,EASY,0.223923,35.818303,0.012000
c_P18,4,EASY,0.150325,22.605424,0.006000
c_P18,4,EASY,0.194826,27.639225,0.012000
c_P18,4,EASY,0.148476,21.203436,0.006000
c_P18,4,EASY,0.220688,39.816454,0.014000
c_P18,4,EASY,0.130734,23.119486,0.006000
c_P18,4,EASY,0.207183,33.727846,0.008000
c_P18,4,EASY,0.209189,36.852265,0.010000
c_P18,4,EASY,0.187003,32.859951,0.016000
c_P18,4,EASY,0.213507,36.865617,0.012000
c_P18,4,EASY,0.203497,24.338298,0.014000
c_P18,4,EASY,0.199540,26.424171,0.012000
c_P18,4,EASY,0.189896,31.818477,0.012000
c_P18,4,EASY,0.255238,55.458498,0.014000
c_P18,4,EASY,0.192458,24.861957,0.012000
c_P18,4,EASY,0.188829,25.903433,0.008000
c_P18,4,EASY,0.312903,42.413455,0.018000
c_P18,4,EASY,0.211249,24.341218,0.018000
c_P18,4,EASY,0.187988,30.076010,0.008000
c_P18,4,EASY,0.163142,17.909180,0.006000
c_P18,4,EASY,0.460622,88.144092,0.016000
c_P18,4,EASY,0.182251,26.424171,0.006000
c_P18,4,EASY,0.164369,21.904847,0.006000
c_P18,4,EASY,0.446357,108.832498,0.006000
c_P18,4,EASY,0.138735,23.125328,0.006000
c_P18,4,EASY,0.659734,185.841062,0.042000
c_P18,4,EASY,0.280875,42.587033,0.016000
c_P18,4,EASY,0.185447,26.778005,0.008000
c_P18,4,EASY,0.166179,23.646901,0.008000
c_P18,4,EASY,0.202569,35.817469,0.012000
c_P18,4,EASY,0.213301,34.248583,0.010000
c_P18,4,EASY,0.185473,29.722176,0.012000
c_P18,4,EASY,0.250028,36.685362,0.014000
c_P18,4,EASY,0.174974,26.430847,0.008000
c_P18,4,EASY,0.210271,32.339214,0.016000
c_P18,4,EASY,0.201894,31.644898,0.014000
c_P18,4,EASY,0.144313,19.995055,0.006000
c_P18,4,EASY,0.175533,26.250591,0.016000
c_P18,4,EASY,0.154837,21.904847,0.006000
c_P18,4,EASY,0.195967,32.506117,0.008000
c_P18,4,EASY,0.352558,35.290056,0.006000
c_P18,4,EASY,0.140284,20.515794,0.006000
c_P18,4,EASY,0.378624,77.366643,0.016000
c_P18,4,EASY,0.207836,34.769319,0.012000
c_P18,4,EASY,0.286555,51.286380,0.010000
c_P18,4,EASY,0.188469,29.381694,0.008000
c_P18,4,EASY,0.201585,31.124161,0.012000
c_P18,4,EASY,0.131755,22.772327,0.006000
c_P18,4,EASY,0.186667,30.076010,0.006000
c_P18,4,EASY,0.250066,45.551216,0.012000
c_P18,4,EASY,0.147503,22.251589,0.006000
c_P18,4,EASY,0.187790,28.159963,0.008000
c_P18,4,EASY,0.153105,24.688377,0.006000
c_P18,4,EASY,0.155803,24.861957,0.006000
c_P18,4,EASY,0.159965,23.293066,0.010000
c_P18,4,EASY,0.174465,31.124161,0.010000
c_P18,4,EASY,0.204279,32.165635,0.016000
c_P18,4,EASY,0.177956,35.292559,0.006000
c_P18,4,EASY,0.179039,21.386612,0.006000
c_P18,4,EASY,0.140113,22.251589,0.006000
c_P18,4,EASY,0.212350,28.346895,0.016000
c_P18,4,EASY,0.162635,26.771329,0.008000
c_P18,4,EASY,0.153769,22.779004,0.008000
c_P18,4,EASY,0.164723,24.341218,0.006000
c_P18,4,EASY,0.162298,26.077012,0.008000
c_P18,4,EASY,0.250951,44.508078,0.018000
c_P18,4,EASY,0.240039,43.809592,0.006000
c_P18,4,EASY,0.181267,28.513798,0.012000
c_P18,4,EASY,0.142889,22.251589,0.006000
c_P18,4,EASY,0.199450,24.167639,0.006000
c_P18,4,EASY,0.231639,41.024828,0.010000
c_P18,4,EASY,0.199662,37.733511,0.010000
c_P18,4,EASY,0.157825,22.779004,0.006000
c_P18,4,EASY,0.526590,115.958432,0.030000
c_P18,4,EASY,0.567083,108.658511,0.020000
c_P18,4,EASY,0.296188,49.369932,0.012000
c_P18,4,EASY,0.210366,36.685362,0.016000
c_P18,4,EASY,0.197554,30.603424,0.010000
c_P18,4,EASY,0.214130,30.256265,0.016000
c_P18,4,EASY,0.176774,25.035536,0.008000
c_P18,4,EASY,0.225660,29.728852,0.012000
c_P18,4,EASY,0.214010,33.033530,0.012000
c_P18,4,EASY,0.337480,57.901931,0.018000
c_P18,4,EASY,0.190312,23.646901,0.008000
c_P18,4,EASY,0.169908,25.903433,0.008000
c_P18,4,EASY,0.180336,29.909107,0.010000
c_P18,4,EASY,0.188025,23.646901,0.010000
c_P18,4,EASY,0.178009,29.555273,0.012000
c_P18,4,EASY,0.177763,27.125164,0.014000
c_P18,4,EASY,0.255573,38.421149,0.016000
c_P18,4,EASY,0.211934,32.512793,0.012000
c_P18,4,EASY,0.221775,26.948246,0.010000
c_P18,4,EASY,0.483037,86.401682,0.020000
c_P18,4,EASY,0.202074,26.080767,0.006000
c_P18,4,EASY,0.165705,24.514798,0.006000
c_P18,4,EASY,0.240525,33.200433,0.012000
c_P18,4,EASY,0.595481,104.835793,0.020000
c_P18,4,EASY,0.161433,19.828152,0.006000
c_P18,4,EASY,0.196077,26.077012,0.008000
c_P18,4,EASY,0.197820,30.943906,0.012000
c_P18,4,EASY,0.180604,27.472322,0.008000
c_P18,4,EASY,0.227349,37.199423,0.014000
c_P18,4,EASY,0.235236,34.769319,0.012000
c_P18,4,EASY,1.241605,182.540669,0.008000
c_P18,4,EASY,0.328410,48.680210,0.016000
c_P18,4,EASY,0.179399,29.201438,0.006000
c_P18,4,EASY,0.218240,35.290056,0.010000
c_P18,4,EASY,0.213263,36.852265,0.010000
c_P18,4,EASY,0.596228,93.536535,0.018000
c_P08,1,DIFF,0.541954,114.747206,0.006000
c_P08,1,DIFF,0.440816,92.490093,0.012000
c_P08,1,DIFF,0.626986,131.950366,0.026000
c_P08,1,DIFF,0.645690,131.262781,0.016000
c_P08,1,DIFF,0.832503,162.029918,0.014000
c_P08,1,DIFF,0.564695,109.700347,0.014000
c_P08,1,DIFF,0.495729,79.104894,0.012000
c_P08,1,DIFF,0.602786,129.687340,0.014000
c_P08,1,DIFF,0.315976,59.637701,0.010000
c_P08,1,DIFF,0.524105,120.481632,0.028000
c_P08,1,DIFF,0.667472,148.812699,0.010000
c_P08,1,DIFF,0.510634,105.708235,0.012000
c_P08,1,DIFF,0.732434,145.508354,0.014000
c_P08,1,DIFF,0.471928,85.707387,0.012000
c_P08,1,DIFF,0.436395,83.624501,0.010000
c_P08,1,DIFF,0.500219,100.314185,0.010000
c_P08,1,DIFF,0.622172,101.883002,0.012000
c_P08,1,DIFF,0.540001,112.490810,0.014000
c_P08,1,DIFF,0.472849,100.314185,0.012000
c_P08,1,DIFF,0.460431,82.055658,0.012000
c_P08,1,DIFF,0.421210,70.062712,0.024000
c_P08,1,DIFF,0.198821,42.940866,0.006000
c_P08,1,DIFF,0.496942,85.193342,0.010000
c_P08,1,DIFF,0.380816,63.109235,0.012000
c_P08,1,DIFF,0.437600,70.579683,0.010000
c_P08,1,DIFF,0.473531,95.273927,0.010000
c_P08,1,DIFF,0.386696,61.199892,0.010000
c_P08,1,DIFF,0.430372,78.056770,0.010000
c_P08,1,DIFF,0.279630,39.289042,0.008000
c_P08,1,DIFF,0.870281,179.765921,0.018000
c_P08,1,DIFF,1.047682,186.541105,0.010000
c_P08,1,DIFF,0.732409,184.279104,0.082000
c_P08,1,DIFF,0.770066,150.548308,0.018000
c_P08,1,DIFF,0.700178,140.127912,0.012000
c_P08,1,DIFF,0.472972,93.711776,0.010000
c_P08,1,DIFF,0.605187,115.795294,0.014000
c_P08,1,DIFF,0.720827,146.035715,0.030000
c_P08,1,DIFF,0.747684,151.075666,0.016000
c_P08,1,DIFF,0.390174,80.146341,0.012000
c_P08,1,DIFF,0.588916,101.876327,0.012000
c_P08,1,DIFF,0.487044,91.275083,0.014000
c_P08,1,DIFF,0.407013,77.542721,0.010000
c_P08,1,DIFF,0.537202,107.096798,0.026000
c_P08,1,DIFF,0.646722,133.519127,0.012000
c_P08,1,DIFF,0.662889,122.740094,0.010000
c_P08,1,DIFF,0.319370,39.990033,0.006000
c_P08,1,DIFF,0.684840,142.731357,0.014000
c_P08,1,DIFF,0.590865,120.134497,0.016000
c_P08,1,DIFF,0.424393,80.146341,0.010000
c_P08,1,DIFF,0.823450,175.934402,0.026000
c_P08,1,DIFF,0.951041,172.459145,0.016000
c_P08,1,DIFF,0.295607,41.725400,0.014000
c_P08,1,DIFF,0.308740,44.683325,0.006000
c_P08,1,DIFF,0.929417,161.509245,0.014000
c_P08,1,DIFF,0.520336,95.273927,0.010000
c_P08,1,DIFF,0.711528,141.863543,0.014000
c_P08,1,DIFF,0.583008,107.090122,0.014000
c_P08,1,DIFF,0.636544,113.872687,0.012000
c_P08,1,DIFF,0.878141,172.983981,0.016000
c_P08,1,DIFF,0.763341,159.760314,0.016000
c_P08,1,DIFF,0.742969,151.596347,0.018000
c_P08,1,DIFF,0.724187,136.302834,0.012000
c_P08,1,DIFF,0.497639,102.577287,0.014000
c_P08,1,DIFF,0.381654,66.934590,0.012000
c_P08,1,DIFF,0.676271,159.766989,0.032000
c_P08,1,DIFF,0.290183,39.636200,0.010000
c_P08,1,DIFF,0.780847,157.156934,0.014000
c_P08,1,DIFF,0.730654,147.424208,0.014000
c_P08,1,DIFF,0.613814,143.599169,0.026000
c_P08,1,DIFF,0.789717,155.067547,0.012000
c_P08,1,DIFF,0.532765,123.612519,0.064000
c_P08,1,DIFF,0.315050,52.160527,0.008000
c_P08,1,DIFF,0.526214,99.266081,0.010000
c_P08,1,DIFF,0.345326,59.110294,0.010000
c_P08,1,DIFF,0.439759,73.016417,0.010000
c_P08,1,DIFF,0.343895,66.066709,0.006000
c_P08,1,DIFF,0.243520,53.375570,0.006000
c_P08,1,DIFF,0.713889,143.952970,0.016000
c_P08,1,DIFF,0.653429,128.652621,0.020000
c_P08,1,DIFF,0.601674,121.349470,0.014000
c_P08,1,DIFF,0.685402,114.740531,0.016000
c_P08,1,DIFF,0.495738,92.663665,0.012000
c_P08,1,DIFF,0.843683,162.724149,0.018000
c_P08,1,DIFF,0.535327,98.057755,0.014000
c_P08,1,DIFF,0.420483,83.277353,0.014000
c_P08,1,DIFF,0.773601,152.123704,0.014000
c_P08,1,DIFF,0.412112,61.196554,0.020000
c_P08,1,DIFF,0.434658,73.363568,0.012000
c_P08,1,DIFF,0.582241,102.397040,0.024000
c_P08,1,DIFF,0.439784,83.624501,0.024000
c_P08,1,DIFF,0.649641,138.212038,0.030000
c_P08,1,DIFF,0.815846,153.331950,0.026000
c_P08,1,DIFF,0.503052,101.876327,0.012000
c_P08,1,DIFF,0.515418,107.617508,0.014000
c_P08,1,DIFF,0.447549,76.154122,0.012000
c_P08,1,DIFF,0.421355,65.712881,0.022000
c_P08,1,DIFF,0.401464,67.281742,0.010000
c_P08,1,DIFF,0.625792,167.937527,0.030000
c_P08,1,DIFF,0.508099,97.183220,0.014000
c_P08,1,DIFF,0.319260,56.326385,0.008000
c_P08,1,DIFF,0.683059,147.424208,0.012000
c_P08,1,DIFF,1.005282,203.225050,0.058000
c_P08,1,DIFF,0.763311,146.729962,0.016000
c_P08,1,DIFF,0.521413,98.404899,0.026000
c_P08,1,DIFF,0.288504,51.633118,0.010000
c_P08,1,DIFF,0.585059,123.085143,0.028000
c_P08,1,DIFF,0.532080,102.049898,0.012000
c_P08,1,DIFF,0.317163,49.374939,0.008000
c_P08,1,DIFF,0.352733,56.329723,0.008000
c_P08,1,DIFF,0.542629,105.881806,0.012000
c_P08,1,DIFF,0.362008,63.109235,0.008000
c_P08,1,DIFF,0.366561,71.460914,0.010000
c_P08,1,DIFF,0.624261,126.042453,0.014000
c_P08,1,DIFF,0.557372,114.400069,0.012000
c_P08,1,DIFF,0.650250,138.385602,0.032000
c_P08,1,DIFF,0.624982,118.919522,0.014000
c_P08,1,DIFF,0.490277,117.177166,0.006000
c_P08,1,DIFF,0.732018,147.951568,0.012000
c_P08,1,DIFF,0.442470,80.847314,0.012000
c_P08,1,DIFF,0.466039,78.577494,0.012000
c_P08,1,DIFF,0.463823,74.064545,0.006000
c_P08,1,DIFF,0.428275,87.456474,0.012000
c_P08,1,DIFF,0.580986,101.883002,0.014000
c_P08,1,DIFF,0.218912,33.033530,0.006000
c_P08,1,DIFF,0.671391,116.309324,0.014000
c_P08,1,DIFF,0.543652,68.849767,0.008000
c_P08,1,DIFF,0.605513,147.597770,0.026000
c_P08,1,DIFF,0.416981,66.758093,0.008000
c_P08,1,DIFF,0.522799,107.443938,0.014000
c_P08,1,DIFF,0.464176,87.269549,0.012000
c_P08,1,DIFF,0.685107,186.721330,0.028000
c_P08,1,DIFF,0.705981,159.940547,0.026000
c_P08,1,DIFF,0.660755,131.609912,0.012000
c_P08,1,DIFF,0.319115,44.853565,0.006000
c_P08,1,DIFF,0.382457,72.155216,0.008000
c_P08,1,DIFF,0.388169,67.281742,0.006000
c_P08,1,DIFF,0.318214,42.947542,0.008000
c_P08,1,DIFF,0.806128,152.464149,0.016000
c_P08,1,DIFF,0.898922,180.453456,0.016000
c_P08,1,DIFF,0.419822,62.413260,0.014000
c_P08,1,DIFF,0.426895,88.317665,0.012000
c_P08,1,DIFF,0.494377,95.968216,0.010000
c_P08,1,DIFF,0.449515,86.755505,0.012000
c_P08,1,DIFF,0.593629,94.400225,0.028000
c_P08,1,DIFF,0.335448,43.464105,0.014000
c_P08,1,DIFF,0.251470,45.030481,0.006000
c_P08,1,DIFF,0.628947,120.835443,0.012000
c_P08,1,DIFF,0.588657,122.571117,0.028000
c_P08,1,DIFF,0.920301,177.669936,0.014000
c_P08,1,DIFF,0.634002,114.400069,0.018000
c_P08,1,DIFF,0.697886,140.121236,0.014000
c_P08,1,DIFF,0.846485,177.503058,0.016000
c_P08,1,DIFF,0.509613,94.753211,0.012000
c_P08,1,DIFF,0.771078,166.201964,0.008000
c_P08,1,DIFF,0.512471,86.228108,0.012000
c_P08,1,DIFF,0.555114,112.310565,0.012000
c_P08,1,DIFF,0.442108,79.281806,0.012000
c_P08,1,DIFF,0.589735,123.089315,0.006000
c_P08,1,DIFF,0.534010,101.008471,0.008000
c_P08,1,DIFF,0.634973,98.051079,0.012000
c_P08,1,DIFF,0.341081,50.938808,0.010000
c_P08,1,DIFF,0.782840,138.912968,0.016000
c_P08,1,DIFF,0.521879,106.228947,0.012000
c_P08,1,DIFF,0.590794,94.920107,0.024000
c_P08,1,DIFF,0.485856,85.887637,0.026000
c_P08,1,DIFF,0.398342,76.140770,0.010000
